State,District,Disease,YearMonth,Year,Month,Cases,Cases_Lag1,Cases_Lag2,Cases_Lag3,Target_Cases,Risk,Rolling_Sum,State_Enc,District_Enc,Disease_Enc,Target_Enc
Madhya Pradesh,Ratlam,Acute Diarrheal Disease,2022-05,2022,5,113.0,0.0,0.0,0.0,0.0,None,113.0,24,394,0,3
Madhya Pradesh,Ratlam,Acute Diarrheal Disease,2022-06,2022,6,0.0,113.0,0.0,0.0,0.0,None,113.0,24,394,0,3
Madhya Pradesh,Ratlam,Acute Diarrheal Disease,2022-07,2022,7,0.0,0.0,113.0,0.0,0.0,None,113.0,24,394,0,3
Madhya Pradesh,Ratlam,Acute Diarrheal Disease,2022-10,2022,10,32.0,0.0,0.0,0.0,0.0,None,32.0,24,394,0,3
Madhya Pradesh,Ratlam,Acute Diarrheal Disease,2022-11,2022,11,0.0,32.0,0.0,0.0,0.0,None,32.0,24,394,0,3
Madhya Pradesh,Ratlam,Acute Diarrheal Disease,2022-12,2022,12,0.0,0.0,32.0,0.0,0.0,None,32.0,24,394,0,3
Madhya Pradesh,Ratlam,Dengue,2023-08,2023,8,48.0,0.0,0.0,0.0,0.0,None,48.0,24,394,13,3
Madhya Pradesh,Ratlam,Dengue,2023-09,2023,9,0.0,48.0,0.0,0.0,0.0,None,48.0,24,394,13,3
Madhya Pradesh,Ratlam,Dengue,2023-10,2023,10,0.0,0.0,48.0,0.0,0.0,None,48.0,24,394,13,3
Madhya Pradesh,Rewa,Acute Diarrheal Disease,2022-09,2022,9,62.0,0.0,0.0,0.0,0.0,None,62.0,24,396,0,3
Madhya Pradesh,Rewa,Acute Diarrheal Disease,2022-10,2022,10,0.0,62.0,0.0,0.0,0.0,None,62.0,24,396,0,3
Madhya Pradesh,Rewa,Acute Diarrheal Disease,2022-11,2022,11,0.0,0.0,62.0,0.0,0.0,None,62.0,24,396,0,3
Madhya Pradesh,Rewa,Acute Diarrheal Disease,2023-08,2023,8,52.0,0.0,0.0,0.0,16.0,Low,52.0,24,396,0,1
Madhya Pradesh,Rewa,Acute Diarrheal Disease,2023-09,2023,9,16.0,52.0,0.0,0.0,0.0,None,68.0,24,396,0,3
Madhya Pradesh,Rewa,Acute Diarrheal Disease,2023-10,2023,10,0.0,16.0,52.0,0.0,0.0,None,68.0,24,396,0,3
Madhya Pradesh,Sagar,Acute Diarrheal Disease,2022-07,2022,7,23.0,0.0,0.0,0.0,7.0,Low,23.0,24,403,0,1
Madhya Pradesh,Sagar,Acute Diarrheal Disease,2022-08,2022,8,7.0,23.0,0.0,0.0,0.0,None,30.0,24,403,0,3
Madhya Pradesh,Sagar,Acute Diarrheal Disease,2022-09,2022,9,0.0,7.0,23.0,0.0,0.0,None,30.0,24,403,0,3
Madhya Pradesh,Sagar,Acute Diarrheal Disease,2022-10,2022,10,0.0,0.0,7.0,23.0,0.0,None,7.0,24,403,0,3
Madhya Pradesh,Sagar,Chickenpox,2022-06,2022,6,5.0,0.0,0.0,0.0,0.0,None,5.0,24,403,8,3
Madhya Pradesh,Sagar,Chickenpox,2022-07,2022,7,0.0,5.0,0.0,0.0,0.0,None,5.0,24,403,8,3
Madhya Pradesh,Sagar,Chickenpox,2022-08,2022,8,0.0,0.0,5.0,0.0,0.0,None,5.0,24,403,8,3
Madhya Pradesh,Sagar,Fever With Rash,2022-07,2022,7,5.0,0.0,0.0,0.0,0.0,None,5.0,24,403,18,3
Madhya Pradesh,Sagar,Fever With Rash,2022-08,2022,8,0.0,5.0,0.0,0.0,0.0,None,5.0,24,403,18,3
Madhya Pradesh,Sagar,Fever With Rash,2022-09,2022,9,0.0,0.0,5.0,0.0,0.0,None,5.0,24,403,18,3
Madhya Pradesh,Satna,Acute Diarrheal Disease,2022-08,2022,8,35.0,0.0,0.0,0.0,0.0,None,35.0,24,415,0,3
Madhya Pradesh,Satna,Acute Diarrheal Disease,2022-09,2022,9,0.0,35.0,0.0,0.0,0.0,None,35.0,24,415,0,3
Madhya Pradesh,Satna,Acute Diarrheal Disease,2022-10,2022,10,0.0,0.0,35.0,0.0,0.0,None,35.0,24,415,0,3
Madhya Pradesh,Satna,Acute Diarrheal Disease,2023-09,2023,9,23.0,0.0,0.0,0.0,0.0,None,23.0,24,415,0,3
Madhya Pradesh,Satna,Acute Diarrheal Disease,2023-10,2023,10,0.0,23.0,0.0,0.0,27.0,Medium,23.0,24,415,0,2
Madhya Pradesh,Satna,Chickenpox,2023-06,2023,6,7.0,0.0,0.0,0.0,0.0,None,7.0,24,415,8,3
Madhya Pradesh,Satna,Chickenpox,2023-07,2023,7,0.0,7.0,0.0,0.0,0.0,None,7.0,24,415,8,3
Madhya Pradesh,Satna,Chickenpox,2023-08,2023,8,0.0,0.0,7.0,0.0,0.0,None,7.0,24,415,8,3
Madhya Pradesh,Satna,Malaria,2023-08,2023,8,6.0,0.0,0.0,0.0,0.0,None,6.0,24,415,27,3
Madhya Pradesh,Satna,Malaria,2023-09,2023,9,0.0,6.0,0.0,0.0,0.0,None,6.0,24,415,27,3
Madhya Pradesh,Satna,Malaria,2023-10,2023,10,0.0,0.0,6.0,0.0,0.0,None,6.0,24,415,27,3
Madhya Pradesh,Satna,Measles,2023-09,2023,9,9.0,0.0,0.0,0.0,0.0,None,9.0,24,415,28,3
Madhya Pradesh,Satna,Measles,2023-10,2023,10,0.0,9.0,0.0,0.0,0.0,None,9.0,24,415,28,3
Madhya Pradesh,Satna,Scrub Typhus,2023-08,2023,8,13.0,0.0,0.0,0.0,0.0,None,13.0,24,415,37,3
Madhya Pradesh,Satna,Scrub Typhus,2023-09,2023,9,0.0,13.0,0.0,0.0,0.0,None,13.0,24,415,37,3
Madhya Pradesh,Satna,Scrub Typhus,2023-10,2023,10,0.0,0.0,13.0,0.0,0.0,None,13.0,24,415,37,3
Madhya Pradesh,Sehore,Acute Diarrheal Disease,2022-07,2022,7,15.0,0.0,0.0,0.0,0.0,None,15.0,24,416,0,3
Madhya Pradesh,Sehore,Acute Diarrheal Disease,2022-08,2022,8,0.0,15.0,0.0,0.0,0.0,None,15.0,24,416,0,3
Madhya Pradesh,Sehore,Acute Diarrheal Disease,2022-09,2022,9,0.0,0.0,15.0,0.0,0.0,None,15.0,24,416,0,3
Madhya Pradesh,Sehore,Scrub Typhus,2023-09,2023,9,6.0,0.0,0.0,0.0,0.0,None,6.0,24,416,37,3
Madhya Pradesh,Sehore,Scrub Typhus,2023-10,2023,10,0.0,6.0,0.0,0.0,0.0,None,6.0,24,416,37,3
Madhya Pradesh,Seoni,Acute Diarrheal Disease,2022-06,2022,6,35.0,0.0,0.0,0.0,0.0,None,35.0,24,417,0,3
Madhya Pradesh,Seoni,Acute Diarrheal Disease,2022-07,2022,7,0.0,35.0,0.0,0.0,0.0,None,35.0,24,417,0,3
Madhya Pradesh,Seoni,Acute Diarrheal Disease,2022-08,2022,8,0.0,0.0,35.0,0.0,0.0,None,35.0,24,417,0,3
Madhya Pradesh,Seoni,Acute Diarrheal Disease,2023-08,2023,8,178.0,0.0,0.0,0.0,0.0,None,178.0,24,417,0,3
Madhya Pradesh,Seoni,Acute Diarrheal Disease,2023-09,2023,9,0.0,178.0,0.0,0.0,0.0,None,178.0,24,417,0,3
Madhya Pradesh,Seoni,Acute Diarrheal Disease,2023-10,2023,10,0.0,0.0,178.0,0.0,0.0,None,178.0,24,417,0,3
Madhya Pradesh,Shahdol,Acute Diarrheal Disease,2023-10,2023,10,5.0,0.0,0.0,0.0,0.0,None,5.0,24,419,0,3
Madhya Pradesh,Shahdol,Fever With Rash,2022-11,2022,11,15.0,0.0,0.0,0.0,0.0,None,15.0,24,419,18,3
Madhya Pradesh,Shahdol,Fever With Rash,2022-12,2022,12,0.0,15.0,0.0,0.0,0.0,None,15.0,24,419,18,3
Madhya Pradesh,Shahdol,Fever With Rash,2023-01,2023,1,0.0,0.0,15.0,0.0,0.0,None,15.0,24,419,18,3
Madhya Pradesh,Shajapur,Acute Diarrheal Disease,2022-10,2022,10,24.0,0.0,0.0,0.0,0.0,None,24.0,24,420,0,3
Madhya Pradesh,Shajapur,Acute Diarrheal Disease,2022-11,2022,11,0.0,24.0,0.0,0.0,0.0,None,24.0,24,420,0,3
Madhya Pradesh,Shajapur,Acute Diarrheal Disease,2022-12,2022,12,0.0,0.0,24.0,0.0,0.0,None,24.0,24,420,0,3
Madhya Pradesh,Sheopur,Acute Diarrheal Disease,2022-06,2022,6,56.0,0.0,0.0,0.0,0.0,None,56.0,24,422,0,3
Madhya Pradesh,Sheopur,Acute Diarrheal Disease,2022-07,2022,7,0.0,56.0,0.0,0.0,0.0,None,56.0,24,422,0,3
Madhya Pradesh,Sheopur,Acute Diarrheal Disease,2022-08,2022,8,0.0,0.0,56.0,0.0,0.0,None,56.0,24,422,0,3
Madhya Pradesh,Shivpuri,Acute Diarrheal Disease,2022-07,2022,7,14.0,0.0,0.0,0.0,58.0,Medium,14.0,24,424,0,2
Madhya Pradesh,Shivpuri,Acute Diarrheal Disease,2022-08,2022,8,58.0,14.0,0.0,0.0,0.0,None,72.0,24,424,0,3
Madhya Pradesh,Shivpuri,Acute Diarrheal Disease,2022-09,2022,9,0.0,58.0,14.0,0.0,0.0,None,72.0,24,424,0,3
Madhya Pradesh,Shivpuri,Acute Diarrheal Disease,2022-10,2022,10,0.0,0.0,58.0,14.0,0.0,None,58.0,24,424,0,3
Madhya Pradesh,Shivpuri,Dengue,2023-10,2023,10,38.0,0.0,0.0,0.0,0.0,None,38.0,24,424,13,3
Madhya Pradesh,Shivpuri,Food Poisoning,2023-01,2023,1,111.0,0.0,0.0,0.0,0.0,None,111.0,24,424,19,3
Madhya Pradesh,Shivpuri,Food Poisoning,2023-02,2023,2,0.0,111.0,0.0,0.0,0.0,None,111.0,24,424,19,3
Madhya Pradesh,Shivpuri,Food Poisoning,2023-03,2023,3,0.0,0.0,111.0,0.0,0.0,None,111.0,24,424,19,3
Madhya Pradesh,Tikamgarh,Acute Diarrheal Disease,2023-09,2023,9,58.0,0.0,0.0,0.0,0.0,None,58.0,24,476,0,3
Madhya Pradesh,Tikamgarh,Acute Diarrheal Disease,2023-10,2023,10,0.0,58.0,0.0,0.0,0.0,None,58.0,24,476,0,3
Madhya Pradesh,Umaria,Acute Diarrheal Disease,2022-07,2022,7,7.0,0.0,0.0,0.0,0.0,None,7.0,24,496,0,3
Madhya Pradesh,Umaria,Acute Diarrheal Disease,2022-08,2022,8,0.0,7.0,0.0,0.0,0.0,None,7.0,24,496,0,3
Madhya Pradesh,Umaria,Acute Diarrheal Disease,2022-09,2022,9,0.0,0.0,7.0,0.0,0.0,None,7.0,24,496,0,3
Madhya Pradesh (Ihip),Rewa,Acute Diarrheal Disease,2022-06,2022,6,20.0,0.0,0.0,0.0,0.0,None,20.0,25,396,0,3
Madhya Pradesh (Ihip),Rewa,Acute Diarrheal Disease,2022-07,2022,7,0.0,20.0,0.0,0.0,0.0,None,20.0,25,396,0,3
Madhya Pradesh (Ihip),Rewa,Acute Diarrheal Disease,2022-08,2022,8,0.0,0.0,20.0,0.0,0.0,None,20.0,25,396,0,3
Maharashtra,Ahmednagar,Dengue,2023-10,2023,10,26.0,0.0,0.0,0.0,0.0,None,26.0,26,3,13,3
Maharashtra,Ahmednagar,Fever Of Unknown Origin,2023-02,2023,2,120.0,0.0,0.0,0.0,0.0,None,120.0,26,3,17,3
Maharashtra,Ahmednagar,Fever Of Unknown Origin,2023-03,2023,3,0.0,120.0,0.0,0.0,0.0,None,120.0,26,3,17,3
Maharashtra,Ahmednagar,Fever Of Unknown Origin,2023-04,2023,4,0.0,0.0,120.0,0.0,0.0,None,120.0,26,3,17,3
Maharashtra,Akola,Acute Diarrheal Disease,2023-09,2023,9,136.0,0.0,0.0,0.0,0.0,None,136.0,26,6,0,3
Maharashtra,Akola,Acute Diarrheal Disease,2023-10,2023,10,0.0,136.0,0.0,0.0,0.0,None,136.0,26,6,0,3
Maharashtra,Akola,Chickenpox,2022-03,2022,3,5.0,0.0,0.0,0.0,0.0,None,5.0,26,6,8,3
Maharashtra,Akola,Chickenpox,2022-04,2022,4,0.0,5.0,0.0,0.0,0.0,None,5.0,26,6,8,3
Maharashtra,Akola,Chickenpox,2022-05,2022,5,0.0,0.0,5.0,0.0,0.0,None,5.0,26,6,8,3
Maharashtra,Akola,Chikungunya,2022-03,2022,3,12.0,0.0,0.0,0.0,0.0,None,12.0,26,6,9,3
Maharashtra,Akola,Chikungunya,2022-04,2022,4,0.0,12.0,0.0,0.0,0.0,None,12.0,26,6,9,3
Maharashtra,Akola,Chikungunya,2022-05,2022,5,0.0,0.0,12.0,0.0,0.0,None,12.0,26,6,9,3
Maharashtra,Akola,Dengue,2022-08,2022,8,4.0,0.0,0.0,0.0,0.0,None,4.0,26,6,13,3
Maharashtra,Akola,Dengue,2022-09,2022,9,0.0,4.0,0.0,0.0,0.0,None,4.0,26,6,13,3
Maharashtra,Akola,Dengue,2022-10,2022,10,0.0,0.0,4.0,0.0,0.0,None,4.0,26,6,13,3
Maharashtra,Akola,Food Poisoning,2022-03,2022,3,102.0,0.0,0.0,0.0,0.0,None,102.0,26,6,19,3
Maharashtra,Akola,Food Poisoning,2022-04,2022,4,0.0,102.0,0.0,0.0,0.0,None,102.0,26,6,19,3
Maharashtra,Akola,Food Poisoning,2022-05,2022,5,0.0,0.0,102.0,0.0,0.0,None,102.0,26,6,19,3
Maharashtra,Amravati,Acute Diarrheal Disease,2022-12,2022,12,61.0,0.0,0.0,0.0,0.0,None,61.0,26,11,0,3
Maharashtra,Amravati,Acute Diarrheal Disease,2023-01,2023,1,0.0,61.0,0.0,0.0,0.0,None,61.0,26,11,0,3
Maharashtra,Amravati,Acute Diarrheal Disease,2023-02,2023,2,0.0,0.0,61.0,0.0,0.0,None,61.0,26,11,0,3
Maharashtra,Amravati,Dengue,2023-09,2023,9,10.0,0.0,0.0,0.0,0.0,None,10.0,26,11,13,3
Maharashtra,Amravati,Dengue,2023-10,2023,10,0.0,10.0,0.0,0.0,0.0,None,10.0,26,11,13,3
Maharashtra,Aurangabad,Acute Diarrheal Disease,2022-10,2022,10,20.0,0.0,0.0,0.0,0.0,None,20.0,26,22,0,3
Maharashtra,Aurangabad,Acute Diarrheal Disease,2022-11,2022,11,0.0,20.0,0.0,0.0,0.0,None,20.0,26,22,0,3
Maharashtra,Aurangabad,Acute Diarrheal Disease,2022-12,2022,12,0.0,0.0,20.0,0.0,0.0,None,20.0,26,22,0,3
Maharashtra,Aurangabad,Dengue,2022-11,2022,11,2.0,0.0,0.0,0.0,0.0,None,2.0,26,22,13,3
Maharashtra,Aurangabad,Dengue,2022-12,2022,12,0.0,2.0,0.0,0.0,0.0,None,2.0,26,22,13,3
Maharashtra,Aurangabad,Dengue,2023-01,2023,1,0.0,0.0,2.0,0.0,0.0,None,2.0,26,22,13,3
Maharashtra,Aurangabad,Dengue,2023-08,2023,8,19.0,0.0,0.0,0.0,0.0,None,19.0,26,22,13,3
Maharashtra,Aurangabad,Dengue,2023-09,2023,9,0.0,19.0,0.0,0.0,5.0,Low,19.0,26,22,13,1
Maharashtra,Aurangabad,Dengue,2023-10,2023,10,5.0,0.0,19.0,0.0,0.0,None,24.0,26,22,13,3
Maharashtra,Aurangabad,Fever Of Unknown Origin,2022-11,2022,11,24.0,0.0,0.0,0.0,0.0,None,24.0,26,22,17,3
Maharashtra,Aurangabad,Fever Of Unknown Origin,2022-12,2022,12,0.0,24.0,0.0,0.0,0.0,None,24.0,26,22,17,3
Maharashtra,Aurangabad,Fever Of Unknown Origin,2023-01,2023,1,0.0,0.0,24.0,0.0,0.0,None,24.0,26,22,17,3
Maharashtra,Aurangabad,Fever Of Unknown Origin,2023-09,2023,9,14.0,0.0,0.0,0.0,0.0,None,14.0,26,22,17,3
Maharashtra,Aurangabad,Fever Of Unknown Origin,2023-10,2023,10,0.0,14.0,0.0,0.0,0.0,None,14.0,26,22,17,3
Maharashtra,Aurangabad,Food Poisoning,2022-09,2022,9,7.0,0.0,0.0,0.0,0.0,None,7.0,26,22,19,3
Maharashtra,Aurangabad,Food Poisoning,2022-10,2022,10,0.0,7.0,0.0,0.0,0.0,None,7.0,26,22,19,3
Maharashtra,Aurangabad,Food Poisoning,2022-11,2022,11,0.0,0.0,7.0,0.0,0.0,None,7.0,26,22,19,3
Maharashtra,Aurangabad,Measles,2022-12,2022,12,14.0,0.0,0.0,0.0,0.0,None,14.0,26,22,28,3
Maharashtra,Aurangabad,Measles,2023-01,2023,1,0.0,14.0,0.0,0.0,0.0,None,14.0,26,22,28,3
Maharashtra,Aurangabad,Measles,2023-02,2023,2,0.0,0.0,14.0,0.0,0.0,None,14.0,26,22,28,3
Maharashtra,Beed,Dengue,2023-08,2023,8,24.0,0.0,0.0,0.0,10.0,Low,24.0,26,55,13,1
Maharashtra,Beed,Dengue,2023-09,2023,9,10.0,24.0,0.0,0.0,15.0,Low,34.0,26,55,13,1
Maharashtra,Beed,Dengue,2023-10,2023,10,15.0,10.0,24.0,0.0,5.0,Low,49.0,26,55,13,1
Maharashtra,Beed,Fever Of Unknown Origin,2023-09,2023,9,5.0,0.0,0.0,0.0,0.0,None,5.0,26,55,17,3
Maharashtra,Beed,Fever Of Unknown Origin,2023-10,2023,10,0.0,5.0,0.0,0.0,0.0,None,5.0,26,55,17,3
Maharashtra,Bhandara,Acute Diarrheal Disease,2023-08,2023,8,49.0,0.0,0.0,0.0,0.0,None,49.0,26,65,0,3
Maharashtra,Bhandara,Acute Diarrheal Disease,2023-09,2023,9,0.0,49.0,0.0,0.0,0.0,None,49.0,26,65,0,3
Maharashtra,Bhandara,Acute Diarrheal Disease,2023-10,2023,10,0.0,0.0,49.0,0.0,0.0,None,49.0,26,65,0,3
Maharashtra,Bhandara,Food Poisoning,2021-03,2021,3,88.0,0.0,0.0,0.0,0.0,None,88.0,26,65,19,3
Maharashtra,Bhandara,Food Poisoning,2021-04,2021,4,0.0,88.0,0.0,0.0,0.0,None,88.0,26,65,19,3
Maharashtra,Bhandara,Food Poisoning,2021-05,2021,5,0.0,0.0,88.0,0.0,0.0,None,88.0,26,65,19,3
Maharashtra,Bhandara,Hand Foot Mouth Disease,2022-09,2022,9,19.0,0.0,0.0,0.0,0.0,None,19.0,26,65,20,3
Maharashtra,Bhandara,Hand Foot Mouth Disease,2022-10,2022,10,0.0,19.0,0.0,0.0,0.0,None,19.0,26,65,20,3
Maharashtra,Bhandara,Hand Foot Mouth Disease,2022-11,2022,11,0.0,0.0,19.0,0.0,0.0,None,19.0,26,65,20,3
Maharashtra,Bhandara,Malaria,2023-08,2023,8,4.0,0.0,0.0,0.0,0.0,None,4.0,26,65,27,3
Maharashtra,Bhandara,Malaria,2023-09,2023,9,0.0,4.0,0.0,0.0,0.0,None,4.0,26,65,27,3
Maharashtra,Bhandara,Malaria,2023-10,2023,10,0.0,0.0,4.0,0.0,0.0,None,4.0,26,65,27,3
Maharashtra,Bhandara,Scrub Typhus,2022-11,2022,11,8.0,0.0,0.0,0.0,0.0,None,8.0,26,65,37,3
Maharashtra,Bhandara,Scrub Typhus,2022-12,2022,12,0.0,8.0,0.0,0.0,0.0,None,8.0,26,65,37,3
Maharashtra,Bhandara,Scrub Typhus,2023-01,2023,1,0.0,0.0,8.0,0.0,0.0,None,8.0,26,65,37,3
Maharashtra,Chandrapur,Acute Diarrheal Disease,2022-07,2022,7,45.0,0.0,0.0,0.0,42.0,Medium,45.0,26,91,0,2
Maharashtra,Chandrapur,Acute Diarrheal Disease,2022-08,2022,8,42.0,45.0,0.0,0.0,0.0,None,87.0,26,91,0,3
Maharashtra,Chandrapur,Acute Diarrheal Disease,2022-09,2022,9,0.0,42.0,45.0,0.0,0.0,None,87.0,26,91,0,3
Maharashtra,Chandrapur,Acute Diarrheal Disease,2022-10,2022,10,0.0,0.0,42.0,45.0,0.0,None,42.0,26,91,0,3
Maharashtra,Chandrapur,Dengue,2022-09,2022,9,17.0,0.0,0.0,0.0,0.0,None,17.0,26,91,13,3
Maharashtra,Chandrapur,Dengue,2022-10,2022,10,0.0,17.0,0.0,0.0,0.0,None,17.0,26,91,13,3
Maharashtra,Chandrapur,Dengue,2022-11,2022,11,0.0,0.0,17.0,0.0,0.0,None,17.0,26,91,13,3
Maharashtra,Chandrapur,Dengue,2023-09,2023,9,9.0,0.0,0.0,0.0,0.0,None,9.0,26,91,13,3
Maharashtra,Chandrapur,Dengue,2023-10,2023,10,0.0,9.0,0.0,0.0,0.0,None,9.0,26,91,13,3
Maharashtra,Chandrapur,Malaria,2022-05,2022,5,13.0,0.0,0.0,0.0,5.0,Low,13.0,26,91,27,1
Maharashtra,Chandrapur,Malaria,2022-06,2022,6,5.0,13.0,0.0,0.0,0.0,None,18.0,26,91,27,3
Maharashtra,Chandrapur,Malaria,2022-07,2022,7,0.0,5.0,13.0,0.0,0.0,None,18.0,26,91,27,3
Maharashtra,Chandrapur,Malaria,2022-08,2022,8,0.0,0.0,5.0,13.0,14.0,Low,5.0,26,91,27,1
Maharashtra,Chandrapur,Malaria,2022-09,2022,9,14.0,0.0,0.0,5.0,0.0,None,14.0,26,91,27,3
Maharashtra,Chandrapur,Malaria,2022-10,2022,10,0.0,14.0,0.0,0.0,0.0,None,14.0,26,91,27,3
Maharashtra,Chandrapur,Malaria,2022-11,2022,11,0.0,0.0,14.0,0.0,0.0,None,14.0,26,91,27,3
Maharashtra,Chandrapur,Malaria,2023-09,2023,9,14.0,0.0,0.0,0.0,0.0,None,14.0,26,91,27,3
Maharashtra,Chandrapur,Malaria,2023-10,2023,10,0.0,14.0,0.0,0.0,0.0,None,14.0,26,91,27,3
Maharashtra,Dhule,Dengue,2022-10,2022,10,4.0,0.0,0.0,0.0,0.0,None,4.0,26,135,13,3
Maharashtra,Dhule,Dengue,2022-11,2022,11,0.0,4.0,0.0,0.0,0.0,None,4.0,26,135,13,3
Maharashtra,Dhule,Dengue,2022-12,2022,12,0.0,0.0,4.0,0.0,0.0,None,4.0,26,135,13,3
Maharashtra,Dhule,Dengue,2023-10,2023,10,30.0,0.0,0.0,0.0,0.0,None,30.0,26,135,13,3
Maharashtra,Gadchiroli,Dengue,2023-08,2023,8,45.0,0.0,0.0,0.0,0.0,None,45.0,26,160,13,3
Maharashtra,Gadchiroli,Dengue,2023-09,2023,9,0.0,45.0,0.0,0.0,3.0,Low,45.0,26,160,13,1
Maharashtra,Gadchiroli,Dengue,2023-10,2023,10,3.0,0.0,45.0,0.0,0.0,None,48.0,26,160,13,3
Maharashtra,Gadchiroli,Malaria,2021-01,2021,1,2.0,0.0,0.0,0.0,0.0,None,2.0,26,160,27,3
Maharashtra,Gadchiroli,Malaria,2021-02,2021,2,0.0,2.0,0.0,0.0,0.0,None,2.0,26,160,27,3
Maharashtra,Gadchiroli,Malaria,2021-03,2021,3,0.0,0.0,2.0,0.0,0.0,None,2.0,26,160,27,3
Maharashtra,Gadchiroli,Malaria,2022-01,2022,1,7.0,0.0,0.0,0.0,1.0,Low,7.0,26,160,27,1
Maharashtra,Gadchiroli,Malaria,2022-02,2022,2,1.0,7.0,0.0,0.0,0.0,None,8.0,26,160,27,3
Maharashtra,Gadchiroli,Malaria,2022-03,2022,3,0.0,1.0,7.0,0.0,0.0,None,8.0,26,160,27,3
Maharashtra,Gadchiroli,Malaria,2022-04,2022,4,0.0,0.0,1.0,7.0,310.0,High,1.0,26,160,27,0
Maharashtra,Gadchiroli,Malaria,2022-05,2022,5,310.0,0.0,0.0,1.0,0.0,None,310.0,26,160,27,3
Maharashtra,Gadchiroli,Malaria,2022-06,2022,6,0.0,310.0,0.0,0.0,0.0,None,310.0,26,160,27,3
Maharashtra,Gadchiroli,Malaria,2022-07,2022,7,0.0,0.0,310.0,0.0,0.0,None,310.0,26,160,27,3
Maharashtra,Gadchiroli,Malaria,2023-05,2023,5,46.0,0.0,0.0,0.0,37.0,Medium,46.0,26,160,27,2
Maharashtra,Gadchiroli,Malaria,2023-06,2023,6,37.0,46.0,0.0,0.0,0.0,None,83.0,26,160,27,3
Maharashtra,Gadchiroli,Malaria,2023-07,2023,7,0.0,37.0,46.0,0.0,2.0,Low,83.0,26,160,27,1
Maharashtra,Gadchiroli,Malaria,2023-08,2023,8,2.0,0.0,37.0,46.0,0.0,None,39.0,26,160,27,3
Maharashtra,Gadchiroli,Malaria,2023-09,2023,9,0.0,2.0,0.0,37.0,0.0,None,2.0,26,160,27,3
Maharashtra,Gadchiroli,Malaria,2023-10,2023,10,0.0,0.0,2.0,0.0,0.0,None,2.0,26,160,27,3
Maharashtra,Gadchiroli,Scrub Typhus,2023-08,2023,8,2.0,0.0,0.0,0.0,0.0,None,2.0,26,160,37,3
Maharashtra,Gadchiroli,Scrub Typhus,2023-09,2023,9,0.0,2.0,0.0,0.0,0.0,None,2.0,26,160,37,3
Maharashtra,Gadchiroli,Scrub Typhus,2023-10,2023,10,0.0,0.0,2.0,0.0,0.0,None,2.0,26,160,37,3
Maharashtra,Gondia,Acute Diarrheal Disease,2021-01,2021,1,194.0,0.0,0.0,0.0,0.0,None,194.0,26,176,0,3
Maharashtra,Gondia,Acute Diarrheal Disease,2021-02,2021,2,0.0,194.0,0.0,0.0,0.0,None,194.0,26,176,0,3
Maharashtra,Gondia,Acute Diarrheal Disease,2021-03,2021,3,0.0,0.0,194.0,0.0,0.0,None,194.0,26,176,0,3
Maharashtra,Hingoli,Acute Diarrheal Disease,2023-06,2023,6,64.0,0.0,0.0,0.0,0.0,None,64.0,26,189,0,3
Maharashtra,Hingoli,Acute Diarrheal Disease,2023-07,2023,7,0.0,64.0,0.0,0.0,0.0,None,64.0,26,189,0,3
Maharashtra,Hingoli,Acute Diarrheal Disease,2023-08,2023,8,0.0,0.0,64.0,0.0,0.0,None,64.0,26,189,0,3
Maharashtra,Jalgaon,Dengue,2022-05,2022,5,9.0,0.0,0.0,0.0,0.0,None,9.0,26,205,13,3
Maharashtra,Jalgaon,Dengue,2022-06,2022,6,0.0,9.0,0.0,0.0,0.0,None,9.0,26,205,13,3
Maharashtra,Jalgaon,Dengue,2022-07,2022,7,0.0,0.0,9.0,0.0,0.0,None,9.0,26,205,13,3
Maharashtra,Jalgaon,Dengue,2023-09,2023,9,40.0,0.0,0.0,0.0,0.0,None,40.0,26,205,13,3
Maharashtra,Jalgaon,Dengue,2023-10,2023,10,0.0,40.0,0.0,0.0,0.0,None,40.0,26,205,13,3
Maharashtra,Jalna,Dengue,2023-08,2023,8,5.0,0.0,0.0,0.0,6.0,Low,5.0,26,206,13,1
Maharashtra,Jalna,Dengue,2023-09,2023,9,6.0,5.0,0.0,0.0,0.0,None,11.0,26,206,13,3
Maharashtra,Jalna,Dengue,2023-10,2023,10,0.0,6.0,5.0,0.0,0.0,None,11.0,26,206,13,3
Maharashtra,Kolhapur,Acute Diarrheal Disease,2021-12,2021,12,44.0,0.0,0.0,0.0,0.0,None,44.0,26,265,0,3
Maharashtra,Kolhapur,Acute Diarrheal Disease,2022-01,2022,1,0.0,44.0,0.0,0.0,0.0,None,44.0,26,265,0,3
Maharashtra,Kolhapur,Acute Diarrheal Disease,2022-02,2022,2,0.0,0.0,44.0,0.0,0.0,None,44.0,26,265,0,3
Maharashtra,Kolhapur,Acute Diarrheal Disease,2022-11,2022,11,14.0,0.0,0.0,0.0,66.0,Medium,14.0,26,265,0,2
Maharashtra,Kolhapur,Acute Diarrheal Disease,2022-12,2022,12,66.0,14.0,0.0,0.0,0.0,None,80.0,26,265,0,3
Maharashtra,Kolhapur,Acute Diarrheal Disease,2023-01,2023,1,0.0,66.0,14.0,0.0,0.0,None,80.0,26,265,0,3
Maharashtra,Kolhapur,Acute Diarrheal Disease,2023-02,2023,2,0.0,0.0,66.0,14.0,0.0,None,66.0,26,265,0,3
