origin_district,origin_state,origin_lat,origin_lon,dest_district,dest_state,dest_lat,dest_lon
Bagalkot,Karnataka,16.217995701149405,75.62653448650066,Koppal,Karnataka,15.558022237840252,76.2204106018695
Bagalkot,Karnataka,16.217995701149405,75.62653448650066,Raichur,Karnataka,16.085554624631,76.89009900407842
Bangalore Rural,Karnataka,12.887392930699637,77.42237618472208,Bangalore Urban,Karnataka,12.9422948094946,77.58682464403552
Bangalore Rural,Karnataka,12.887392930699637,77.42237618472208,Chamrajnagar,Karnataka,11.948682986140575,77.09035864388414
Bangalore Rural,Karnataka,12.887392930699637,77.42237618472208,Kolar,Karnataka,13.355866113887384,78.01226111599217
Bangalore Rural,Karnataka,12.887392930699637,77.42237618472208,Mandya,Karnataka,12.6035858103486,76.79049069334258
Bangalore Rural,Karnataka,12.887392930699637,77.42237618472208,Tumkur,Karnataka,13.513510981500342,76.9414358202602
Bangalore Rural,Karnataka,12.887392930699637,77.42237618472208,Dharmapuri,Tamil Nadu,12.29558351588905,78.0974203074054
Bangalore Urban,Karnataka,12.9422948094946,77.58682464403552,Dharmapuri,Tamil Nadu,12.29558351588905,78.0974203074054
Belgaum,Karnataka,16.117769983728877,74.82789852999471,Bijapur,Karnataka,16.79153146799339,75.95336793957279
Belgaum,Karnataka,16.117769983728877,74.82789852999471,Dharwad,Karnataka,15.386488653549538,75.15628298355051
Belgaum,Karnataka,16.117769983728877,74.82789852999471,Gadag,Karnataka,15.427803572912346,75.66666991102528
Belgaum,Karnataka,16.117769983728877,74.82789852999471,Uttar Kannand,Karnataka,14.787562826414517,74.62394327388998
Belgaum,Karnataka,16.117769983728877,74.82789852999471,Kolhapur,Maharashtra,16.466794001073183,74.16729996670061
Belgaum,Karnataka,16.117769983728877,74.82789852999471,Sangli,Maharashtra,17.110715239436043,74.77482660373104
Belgaum,Karnataka,16.117769983728877,74.82789852999471,Sindhudurg,Maharashtra,16.132234786194886,73.74296893871488
Bellary,Karnataka,15.105032612912684,76.53055842639326,Chitradurga,Karnataka,14.162051210043671,76.51248936822329
Bellary,Karnataka,15.105032612912684,76.53055842639326,Davanagere,Karnataka,14.351501978983807,75.93132824762098
Bellary,Karnataka,15.105032612912684,76.53055842639326,Gadag,Karnataka,15.427803572912346,75.66666991102528
Bellary,Karnataka,15.105032612912684,76.53055842639326,Haveri,Karnataka,14.73445273464762,75.41850572188235
Bellary,Karnataka,15.105032612912684,76.53055842639326,Koppal,Karnataka,15.558022237840252,76.2204106018695
Bellary,Karnataka,15.105032612912684,76.53055842639326,Raichur,Karnataka,16.085554624631,76.89009900407842
Bidar,Karnataka,17.950222083962824,77.22350402306868,Gulbarga,Karnataka,17.05182198682219,76.88144507996532
Bidar,Karnataka,17.950222083962824,77.22350402306868,Latur,Maharashtra,18.37348473252527,76.75954490956445
Bidar,Karnataka,17.950222083962824,77.22350402306868,Nanded,Maharashtra,19.115179887848964,77.62064375499766
Bidar,Karnataka,17.950222083962824,77.22350402306868,Osmanabad,Maharashtra,18.188225893622434,76.03923706278353
Bijapur,Karnataka,16.79153146799339,75.95336793957279,Gulbarga,Karnataka,17.05182198682219,76.88144507996532
Bijapur,Karnataka,16.79153146799339,75.95336793957279,Raichur,Karnataka,16.085554624631,76.89009900407842
Bijapur,Karnataka,16.79153146799339,75.95336793957279,Sangli,Maharashtra,17.110715239436043,74.77482660373104
Bijapur,Karnataka,16.79153146799339,75.95336793957279,Solapur,Maharashtra,17.78882447099896,75.48515982644517
Chamrajnagar,Karnataka,11.948682986140575,77.09035864388414,Mandya,Karnataka,12.6035858103486,76.79049069334258
Chamrajnagar,Karnataka,11.948682986140575,77.09035864388414,Mysore,Karnataka,12.202175732249197,76.43608260659144
Chamrajnagar,Karnataka,11.948682986140575,77.09035864388414,Wayanad,Kerala,11.704894400966541,76.09162566983943
Chamrajnagar,Karnataka,11.948682986140575,77.09035864388414,Dharmapuri,Tamil Nadu,12.29558351588905,78.0974203074054
Chamrajnagar,Karnataka,11.948682986140575,77.09035864388414,Erode,Tamil Nadu,11.319382187814165,77.44692953240096
Chamrajnagar,Karnataka,11.948682986140575,77.09035864388414,Nilgiris,Tamil Nadu,11.448384731421388,76.63281167845548
Chamrajnagar,Karnataka,11.948682986140575,77.09035864388414,Salem,Tamil Nadu,11.663093379088567,78.20916073899492
Chikmagalur,Karnataka,13.449436053623222,75.68958616646391,Chitradurga,Karnataka,14.162051210043671,76.51248936822329
Chikmagalur,Karnataka,13.449436053623222,75.68958616646391,Dakshin Kannad,Karnataka,12.833054513006395,75.26676844085704
Chikmagalur,Karnataka,13.449436053623222,75.68958616646391,Davanagere,Karnataka,14.351501978983807,75.93132824762098
Chikmagalur,Karnataka,13.449436053623222,75.68958616646391,Hassan,Karnataka,12.989597267771686,76.10490312074435
Chikmagalur,Karnataka,13.449436053623222,75.68958616646391,Shimoga,Karnataka,14.052251313625284,75.17607817610649
Chikmagalur,Karnataka,13.449436053623222,75.68958616646391,Tumkur,Karnataka,13.513510981500342,76.9414358202602
Chikmagalur,Karnataka,13.449436053623222,75.68958616646391,Udupi,Karnataka,13.464781429520144,74.88276070307455
Chitradurga,Karnataka,14.162051210043671,76.51248936822329,Davanagere,Karnataka,14.351501978983807,75.93132824762098
Chitradurga,Karnataka,14.162051210043671,76.51248936822329,Tumkur,Karnataka,13.513510981500342,76.9414358202602
Dakshin Kannad,Karnataka,12.833054513006395,75.26676844085704,Hassan,Karnataka,12.989597267771686,76.10490312074435
Dakshin Kannad,Karnataka,12.833054513006395,75.26676844085704,Kodagu,Karnataka,12.318740624583434,75.79915236264651
Davanagere,Karnataka,14.351501978983807,75.93132824762098,Haveri,Karnataka,14.73445273464762,75.41850572188235
Davanagere,Karnataka,14.351501978983807,75.93132824762098,Shimoga,Karnataka,14.052251313625284,75.17607817610649
Dharwad,Karnataka,15.386488653549538,75.15628298355051,Gadag,Karnataka,15.427803572912346,75.66666991102528
Dharwad,Karnataka,15.386488653549538,75.15628298355051,Haveri,Karnataka,14.73445273464762,75.41850572188235
Dharwad,Karnataka,15.386488653549538,75.15628298355051,Uttar Kannand,Karnataka,14.787562826414517,74.62394327388998
Gadag,Karnataka,15.427803572912346,75.66666991102528,Haveri,Karnataka,14.73445273464762,75.41850572188235
Gadag,Karnataka,15.427803572912346,75.66666991102528,Koppal,Karnataka,15.558022237840252,76.2204106018695
Gulbarga,Karnataka,17.05182198682219,76.88144507996532,Raichur,Karnataka,16.085554624631,76.89009900407842
Gulbarga,Karnataka,17.05182198682219,76.88144507996532,Osmanabad,Maharashtra,18.188225893622434,76.03923706278353
Gulbarga,Karnataka,17.05182198682219,76.88144507996532,Solapur,Maharashtra,17.78882447099896,75.48515982644517
Hassan,Karnataka,12.989597267771686,76.10490312074435,Kodagu,Karnataka,12.318740624583434,75.79915236264651
Hassan,Karnataka,12.989597267771686,76.10490312074435,Mandya,Karnataka,12.6035858103486,76.79049069334258
Hassan,Karnataka,12.989597267771686,76.10490312074435,Mysore,Karnataka,12.202175732249197,76.43608260659144
Hassan,Karnataka,12.989597267771686,76.10490312074435,Tumkur,Karnataka,13.513510981500342,76.9414358202602
Haveri,Karnataka,14.73445273464762,75.41850572188235,Shimoga,Karnataka,14.052251313625284,75.17607817610649
Haveri,Karnataka,14.73445273464762,75.41850572188235,Uttar Kannand,Karnataka,14.787562826414517,74.62394327388998
Kodagu,Karnataka,12.318740624583434,75.79915236264651,Mysore,Karnataka,12.202175732249197,76.43608260659144
Kodagu,Karnataka,12.318740624583434,75.79915236264651,Wayanad,Kerala,11.704894400966541,76.09162566983943
Kolar,Karnataka,13.355866113887384,78.01226111599217,Tumkur,Karnataka,13.513510981500342,76.9414358202602
Kolar,Karnataka,13.355866113887384,78.01226111599217,Dharmapuri,Tamil Nadu,12.29558351588905,78.0974203074054
Koppal,Karnataka,15.558022237840252,76.2204106018695,Raichur,Karnataka,16.085554624631,76.89009900407842
Mandya,Karnataka,12.6035858103486,76.79049069334258,Mysore,Karnataka,12.202175732249197,76.43608260659144
Mandya,Karnataka,12.6035858103486,76.79049069334258,Tumkur,Karnataka,13.513510981500342,76.9414358202602
Mysore,Karnataka,12.202175732249197,76.43608260659144,Wayanad,Kerala,11.704894400966541,76.09162566983943
Shimoga,Karnataka,14.052251313625284,75.17607817610649,Udupi,Karnataka,13.464781429520144,74.88276070307455
Alappuzha,Kerala,9.413453622471268,76.44597592882893,Kollam,Kerala,8.954113992466455,76.86771097643421
Ernakulam,Kerala,10.055314938417618,76.47423387863547,Idukki,Kerala,9.873758335743313,77.01325046489625
Idukki,Kerala,9.873758335743313,77.01325046489625,Kottayam,Kerala,9.6283183593696,76.64869301897356
Idukki,Kerala,9.873758335743313,77.01325046489625,Pattanamtitta,Kerala,9.27609957683819,76.91342013079102
Idukki,Kerala,9.873758335743313,77.01325046489625,Thrissur,Kerala,10.46560913022982,76.31187393275277
Idukki,Kerala,9.873758335743313,77.01325046489625,Coimbatore,Tamil Nadu,10.836771906232924,77.07196679623875
Idukki,Kerala,9.873758335743313,77.01325046489625,Dindigul,Tamil Nadu,10.379260158336535,77.80498330785498
Idukki,Kerala,9.873758335743313,77.01325046489625,Theni,Tamil Nadu,9.880751439386067,77.42393232021155
Idukki,Kerala,9.873758335743313,77.01325046489625,Tirunelveli Kattabo,Tamil Nadu,8.790112729709463,77.52306433596928
Idukki,Kerala,9.873758335743313,77.01325046489625,Virudhunagar,Tamil Nadu,9.480564065318337,77.89435615866469
Kannur,Kerala,11.992362423815058,75.53609381452763,Kasaragod,Kerala,12.459359751028343,75.1524792100961
Kannur,Kerala,11.992362423815058,75.53609381452763,Kozhikode,Kerala,11.4807820758131,75.83150225386805
Kannur,Kerala,11.992362423815058,75.53609381452763,Wayanad,Kerala,11.704894400966541,76.09162566983943
Kollam,Kerala,8.954113992466455,76.86771097643421,Pattanamtitta,Kerala,9.27609957683819,76.91342013079102
Kollam,Kerala,8.954113992466455,76.86771097643421,Thiruvananthapuram,Kerala,8.606249060710807,77.00468824895927
Kollam,Kerala,8.954113992466455,76.86771097643421,Tirunelveli Kattabo,Tamil Nadu,8.790112729709463,77.52306433596928
Kottayam,Kerala,9.6283183593696,76.64869301897356,Pattanamtitta,Kerala,9.27609957683819,76.91342013079102
Malappuram,Kerala,11.129253709109248,76.15157667673488,Palakkad,Kerala,10.787205420519262,76.54830970134117
Malappuram,Kerala,11.129253709109248,76.15157667673488,Wayanad,Kerala,11.704894400966541,76.09162566983943
Malappuram,Kerala,11.129253709109248,76.15157667673488,Nilgiris,Tamil Nadu,11.448384731421388,76.63281167845548
Palakkad,Kerala,10.787205420519262,76.54830970134117,Thrissur,Kerala,10.46560913022982,76.31187393275277
Palakkad,Kerala,10.787205420519262,76.54830970134117,Coimbatore,Tamil Nadu,10.836771906232924,77.07196679623875
Palakkad,Kerala,10.787205420519262,76.54830970134117,Nilgiris,Tamil Nadu,11.448384731421388,76.63281167845548
Pattanamtitta,Kerala,9.27609957683819,76.91342013079102,Tirunelveli Kattabo,Tamil Nadu,8.790112729709463,77.52306433596928
Thiruvananthapuram,Kerala,8.606249060710807,77.00468824895927,Kanniyakumari,Tamil Nadu,8.306035715094337,77.34650879524888
Thiruvananthapuram,Kerala,8.606249060710807,77.00468824895927,Tirunelveli Kattabo,Tamil Nadu,8.790112729709463,77.52306433596928
Thrissur,Kerala,10.46560913022982,76.31187393275277,Coimbatore,Tamil Nadu,10.836771906232924,77.07196679623875
Wayanad,Kerala,11.704894400966541,76.09162566983943,Nilgiris,Tamil Nadu,11.448384731421388,76.63281167845548
Ashoknagar,Madhya Pradesh,24.614118189865664,77.86943134900311,Guna,Madhya Pradesh,24.55933170510407,77.19593277737181
Ashoknagar,Madhya Pradesh,24.614118189865664,77.86943134900311,Sagar,Madhya Pradesh,23.851919073593493,78.75275380176448
Ashoknagar,Madhya Pradesh,24.614118189865664,77.86943134900311,Shivpuri,Madhya Pradesh,25.367842111542434,77.80614800069976
Ashoknagar,Madhya Pradesh,24.614118189865664,77.86943134900311,Vidisha,Madhya Pradesh,23.89694193906194,77.80824360925288
Ashoknagar,Madhya Pradesh,24.614118189865664,77.86943134900311,Lalitpur,Uttar Pradesh,24.65798799206606,78.55536209547056
Balaghat,Madhya Pradesh,21.881253758215095,80.35392910486095,Seoni,Madhya Pradesh,22.317319749142403,79.68391716837849
Balaghat,Madhya Pradesh,21.881253758215095,80.35392910486095,Bhandara,Maharashtra,21.15991575449808,79.86916178131872
Balaghat,Madhya Pradesh,21.881253758215095,80.35392910486095,Gondiya,Maharashtra,21.12089922330614,80.1547996662819
Balaghat,Madhya Pradesh,21.881253758215095,80.35392910486095,Nagpur,Maharashtra,21.17693580265377,79.0820406487999
Barwani,Madhya Pradesh,21.789636635134723,75.02330475945978,Dhar,Madhya Pradesh,22.500172750723063,75.10523884227055
Barwani,Madhya Pradesh,21.789636635134723,75.02330475945978,Jhabua,Madhya Pradesh,22.609298893852085,74.52332710399114
Barwani,Madhya Pradesh,21.789636635134723,75.02330475945978,West Nimar,Madhya Pradesh,21.923184852941343,75.774450192913
Barwani,Madhya Pradesh,21.789636635134723,75.02330475945978,Dhule,Maharashtra,21.111520605695627,74.60495445553478
Barwani,Madhya Pradesh,21.789636635134723,75.02330475945978,Jalgaon,Maharashtra,20.93742506404243,75.49131842192593
Barwani,Madhya Pradesh,21.789636635134723,75.02330475945978,Nandurbar,Maharashtra,21.547217834343986,74.21990767292186
Betul,Madhya Pradesh,21.879751224590674,77.86703482112188,Chhindwara,Madhya Pradesh,22.123429022266826,78.85003454660027
Betul,Madhya Pradesh,21.879751224590674,77.86703482112188,East Nimar,Madhya Pradesh,21.93876886767794,76.57000456504579
Betul,Madhya Pradesh,21.879751224590674,77.86703482112188,Hoshangabad,Madhya Pradesh,22.591336243579313,77.98442733120233
Betul,Madhya Pradesh,21.879751224590674,77.86703482112188,Amravati,Maharashtra,21.189297156116393,77.56873457659867
Bhind,Madhya Pradesh,26.426501123712708,78.71485018127503,Datia,Madhya Pradesh,25.84533123966823,78.60677122687156
Bhind,Madhya Pradesh,26.426501123712708,78.71485018127503,Gwalior,Madhya Pradesh,26.045045627381498,78.13879230963478
Bhind,Madhya Pradesh,26.426501123712708,78.71485018127503,Morena,Madhya Pradesh,26.419259061143464,77.86093973650149
Bhind,Madhya Pradesh,26.426501123712708,78.71485018127503,Agra,Uttar Pradesh,27.007505137477764,78.06292449172209
Bhind,Madhya Pradesh,26.426501123712708,78.71485018127503,Auraiya,Uttar Pradesh,26.64988022874673,79.44951043977339
Bhind,Madhya Pradesh,26.426501123712708,78.71485018127503,Etawah,Uttar Pradesh,26.7895429125904,79.08139024029637
Bhind,Madhya Pradesh,26.426501123712708,78.71485018127503,Jalaun,Uttar Pradesh,26.096317574245553,79.3796837049126
Bhind,Madhya Pradesh,26.426501123712708,78.71485018127503,Jhansi,Uttar Pradesh,25.510592085229856,78.94644493202475
Bhopal,Madhya Pradesh,23.48194594393379,77.39179098285567,Guna,Madhya Pradesh,24.55933170510407,77.19593277737181
Bhopal,Madhya Pradesh,23.48194594393379,77.39179098285567,Raisen,Madhya Pradesh,23.220670517549294,78.11335767603538
Bhopal,Madhya Pradesh,23.48194594393379,77.39179098285567,Rajgarh,Madhya Pradesh,23.865375023486436,76.73110175484295
Bhopal,Madhya Pradesh,23.48194594393379,77.39179098285567,Sehore,Madhya Pradesh,22.99478219693508,77.12512132971435
Bhopal,Madhya Pradesh,23.48194594393379,77.39179098285567,Vidisha,Madhya Pradesh,23.89694193906194,77.80824360925288
Burhanpur,Madhya Pradesh,21.374358757119037,76.36909150805961,Amravati,Maharashtra,21.189297156116393,77.56873457659867
Chhatarpur,Madhya Pradesh,24.80220469867547,79.65755942065817,Damoh,Madhya Pradesh,23.816275748810366,79.52052595827587
Chhatarpur,Madhya Pradesh,24.80220469867547,79.65755942065817,Panna,Madhya Pradesh,24.424990345864853,80.18546259693314
Chhatarpur,Madhya Pradesh,24.80220469867547,79.65755942065817,Sagar,Madhya Pradesh,23.851919073593493,78.75275380176448
Chhatarpur,Madhya Pradesh,24.80220469867547,79.65755942065817,Tikamgarh,Madhya Pradesh,24.99308392854094,78.93955092219916
Chhatarpur,Madhya Pradesh,24.80220469867547,79.65755942065817,Banda,Uttar Pradesh,25.471200219519297,80.55262669046151
Chhatarpur,Madhya Pradesh,24.80220469867547,79.65755942065817,Jhansi,Uttar Pradesh,25.510592085229856,78.94644493202475
Chhatarpur,Madhya Pradesh,24.80220469867547,79.65755942065817,Lalitpur,Uttar Pradesh,24.65798799206606,78.55536209547056
Chhatarpur,Madhya Pradesh,24.80220469867547,79.65755942065817,Mahoba,Uttar Pradesh,25.352393213339298,79.69269273903875
Chhindwara,Madhya Pradesh,22.123429022266826,78.85003454660027,Hoshangabad,Madhya Pradesh,22.591336243579313,77.98442733120233
Chhindwara,Madhya Pradesh,22.123429022266826,78.85003454660027,Narsinghpur,Madhya Pradesh,22.937401895946547,79.08131479452044
Chhindwara,Madhya Pradesh,22.123429022266826,78.85003454660027,Seoni,Madhya Pradesh,22.317319749142403,79.68391716837849
Chhindwara,Madhya Pradesh,22.123429022266826,78.85003454660027,Amravati,Maharashtra,21.189297156116393,77.56873457659867
Chhindwara,Madhya Pradesh,22.123429022266826,78.85003454660027,Nagpur,Maharashtra,21.17693580265377,79.0820406487999
Damoh,Madhya Pradesh,23.816275748810366,79.52052595827587,Jabalpur,Madhya Pradesh,23.174282175663606,79.94498853641048
Damoh,Madhya Pradesh,23.816275748810366,79.52052595827587,Katni,Madhya Pradesh,23.70367011555696,80.33473372502637
Damoh,Madhya Pradesh,23.816275748810366,79.52052595827587,Narsinghpur,Madhya Pradesh,22.937401895946547,79.08131479452044
Damoh,Madhya Pradesh,23.816275748810366,79.52052595827587,Panna,Madhya Pradesh,24.424990345864853,80.18546259693314
Damoh,Madhya Pradesh,23.816275748810366,79.52052595827587,Sagar,Madhya Pradesh,23.851919073593493,78.75275380176448
Datia,Madhya Pradesh,25.84533123966823,78.60677122687156,Gwalior,Madhya Pradesh,26.045045627381498,78.13879230963478
Datia,Madhya Pradesh,25.84533123966823,78.60677122687156,Shivpuri,Madhya Pradesh,25.367842111542434,77.80614800069976
Datia,Madhya Pradesh,25.84533123966823,78.60677122687156,Jhansi,Uttar Pradesh,25.510592085229856,78.94644493202475
Dewas,Madhya Pradesh,22.748477419510046,76.45428243441324,East Nimar,Madhya Pradesh,21.93876886767794,76.57000456504579
Dewas,Madhya Pradesh,22.748477419510046,76.45428243441324,Indore,Madhya Pradesh,22.71627383503877,75.78143705380411
Dewas,Madhya Pradesh,22.748477419510046,76.45428243441324,Sehore,Madhya Pradesh,22.99478219693508,77.12512132971435
Dewas,Madhya Pradesh,22.748477419510046,76.45428243441324,Shajapur,Madhya Pradesh,23.583564990223678,76.34307501387278
Dewas,Madhya Pradesh,22.748477419510046,76.45428243441324,Ujjain,Madhya Pradesh,23.33519261674286,75.66734680897397
Dewas,Madhya Pradesh,22.748477419510046,76.45428243441324,West Nimar,Madhya Pradesh,21.923184852941343,75.774450192913
Dhar,Madhya Pradesh,22.500172750723063,75.10523884227055,Indore,Madhya Pradesh,22.71627383503877,75.78143705380411
Dhar,Madhya Pradesh,22.500172750723063,75.10523884227055,Jhabua,Madhya Pradesh,22.609298893852085,74.52332710399114
Dhar,Madhya Pradesh,22.500172750723063,75.10523884227055,Ratlam,Madhya Pradesh,23.504176803527734,75.0901344342951
Dhar,Madhya Pradesh,22.500172750723063,75.10523884227055,Ujjain,Madhya Pradesh,23.33519261674286,75.66734680897397
Dhar,Madhya Pradesh,22.500172750723063,75.10523884227055,West Nimar,Madhya Pradesh,21.923184852941343,75.774450192913
Dindori,Madhya Pradesh,22.835148194081494,81.04562006367993,Umaria,Madhya Pradesh,23.606487299328798,80.91357690902406
East Nimar,Madhya Pradesh,21.93876886767794,76.57000456504579,West Nimar,Madhya Pradesh,21.923184852941343,75.774450192913
East Nimar,Madhya Pradesh,21.93876886767794,76.57000456504579,Amravati,Maharashtra,21.189297156116393,77.56873457659867
Guna,Madhya Pradesh,24.55933170510407,77.19593277737181,Rajgarh,Madhya Pradesh,23.865375023486436,76.73110175484295
Guna,Madhya Pradesh,24.55933170510407,77.19593277737181,Shivpuri,Madhya Pradesh,25.367842111542434,77.80614800069976
Guna,Madhya Pradesh,24.55933170510407,77.19593277737181,Vidisha,Madhya Pradesh,23.89694193906194,77.80824360925288
Guna,Madhya Pradesh,24.55933170510407,77.19593277737181,Baran,Rajasthan,25.000459726538303,76.75188847027249
Guna,Madhya Pradesh,24.55933170510407,77.19593277737181,Jhalawar,Rajasthan,24.333123599201443,76.19371570155248
Gwalior,Madhya Pradesh,26.045045627381498,78.13879230963478,Morena,Madhya Pradesh,26.419259061143464,77.86093973650149
Gwalior,Madhya Pradesh,26.045045627381498,78.13879230963478,Shivpuri,Madhya Pradesh,25.367842111542434,77.80614800069976
Hoshangabad,Madhya Pradesh,22.591336243579313,77.98442733120233,Narsinghpur,Madhya Pradesh,22.937401895946547,79.08131479452044
Hoshangabad,Madhya Pradesh,22.591336243579313,77.98442733120233,Raisen,Madhya Pradesh,23.220670517549294,78.11335767603538
Hoshangabad,Madhya Pradesh,22.591336243579313,77.98442733120233,Sehore,Madhya Pradesh,22.99478219693508,77.12512132971435
Indore,Madhya Pradesh,22.71627383503877,75.78143705380411,Ujjain,Madhya Pradesh,23.33519261674286,75.66734680897397
Indore,Madhya Pradesh,22.71627383503877,75.78143705380411,West Nimar,Madhya Pradesh,21.923184852941343,75.774450192913
Jabalpur,Madhya Pradesh,23.174282175663606,79.94498853641048,Katni,Madhya Pradesh,23.70367011555696,80.33473372502637
Jabalpur,Madhya Pradesh,23.174282175663606,79.94498853641048,Mandla,Madhya Pradesh,22.665992976143798,80.44732943955276
Jabalpur,Madhya Pradesh,23.174282175663606,79.94498853641048,Narsinghpur,Madhya Pradesh,22.937401895946547,79.08131479452044
Jabalpur,Madhya Pradesh,23.174282175663606,79.94498853641048,Seoni,Madhya Pradesh,22.317319749142403,79.68391716837849
Jhabua,Madhya Pradesh,22.609298893852085,74.52332710399114,Ratlam,Madhya Pradesh,23.504176803527734,75.0901344342951
Jhabua,Madhya Pradesh,22.609298893852085,74.52332710399114,Nandurbar,Maharashtra,21.547217834343986,74.21990767292186
Jhabua,Madhya Pradesh,22.609298893852085,74.52332710399114,Banswara,Rajasthan,23.509113306655813,74.39584186470597
Katni,Madhya Pradesh,23.70367011555696,80.33473372502637,Panna,Madhya Pradesh,24.424990345864853,80.18546259693314
Katni,Madhya Pradesh,23.70367011555696,80.33473372502637,Satna,Madhya Pradesh,24.536060990548417,80.82548752977212
Mandsaur,Madhya Pradesh,24.21502198391061,75.40406885177056,Neemuch,Madhya Pradesh,24.609214627947473,75.14315564429731
Mandsaur,Madhya Pradesh,24.21502198391061,75.40406885177056,Ratlam,Madhya Pradesh,23.504176803527734,75.0901344342951
Mandsaur,Madhya Pradesh,24.21502198391061,75.40406885177056,Chittaurgarh,Rajasthan,24.61773967171041,74.77049342451434
Mandsaur,Madhya Pradesh,24.21502198391061,75.40406885177056,Jhalawar,Rajasthan,24.333123599201443,76.19371570155248
Mandsaur,Madhya Pradesh,24.21502198391061,75.40406885177056,Kota,Rajasthan,25.128637179086162,76.12541623594453
Morena,Madhya Pradesh,26.419259061143464,77.86093973650149,Sheopur,Madhya Pradesh,25.7581152481929,77.00484608711699
Morena,Madhya Pradesh,26.419259061143464,77.86093973650149,Shivpuri,Madhya Pradesh,25.367842111542434,77.80614800069976
Morena,Madhya Pradesh,26.419259061143464,77.86093973650149,Dhaulpur,Rajasthan,26.686454381491714,77.69562556277447
Morena,Madhya Pradesh,26.419259061143464,77.86093973650149,Karauli,Rajasthan,26.52226616813788,76.93956151085321
Morena,Madhya Pradesh,26.419259061143464,77.86093973650149,Agra,Uttar Pradesh,27.007505137477764,78.06292449172209
Narsinghpur,Madhya Pradesh,22.937401895946547,79.08131479452044,Raisen,Madhya Pradesh,23.220670517549294,78.11335767603538
Narsinghpur,Madhya Pradesh,22.937401895946547,79.08131479452044,Sagar,Madhya Pradesh,23.851919073593493,78.75275380176448
Narsinghpur,Madhya Pradesh,22.937401895946547,79.08131479452044,Seoni,Madhya Pradesh,22.317319749142403,79.68391716837849
Neemuch,Madhya Pradesh,24.609214627947473,75.14315564429731,Bhilwara,Rajasthan,25.483072938084458,74.72686550519876
Neemuch,Madhya Pradesh,24.609214627947473,75.14315564429731,Chittaurgarh,Rajasthan,24.61773967171041,74.77049342451434
Panna,Madhya Pradesh,24.424990345864853,80.18546259693314,Satna,Madhya Pradesh,24.536060990548417,80.82548752977212
Panna,Madhya Pradesh,24.424990345864853,80.18546259693314,Banda,Uttar Pradesh,25.471200219519297,80.55262669046151
Raisen,Madhya Pradesh,23.220670517549294,78.11335767603538,Sagar,Madhya Pradesh,23.851919073593493,78.75275380176448
Raisen,Madhya Pradesh,23.220670517549294,78.11335767603538,Sehore,Madhya Pradesh,22.99478219693508,77.12512132971435
Raisen,Madhya Pradesh,23.220670517549294,78.11335767603538,Vidisha,Madhya Pradesh,23.89694193906194,77.80824360925288
Rajgarh,Madhya Pradesh,23.865375023486436,76.73110175484295,Sehore,Madhya Pradesh,22.99478219693508,77.12512132971435
Rajgarh,Madhya Pradesh,23.865375023486436,76.73110175484295,Shajapur,Madhya Pradesh,23.583564990223678,76.34307501387278
Rajgarh,Madhya Pradesh,23.865375023486436,76.73110175484295,Jhalawar,Rajasthan,24.333123599201443,76.19371570155248
Ratlam,Madhya Pradesh,23.504176803527734,75.0901344342951,Shajapur,Madhya Pradesh,23.583564990223678,76.34307501387278
Ratlam,Madhya Pradesh,23.504176803527734,75.0901344342951,Ujjain,Madhya Pradesh,23.33519261674286,75.66734680897397
Ratlam,Madhya Pradesh,23.504176803527734,75.0901344342951,Banswara,Rajasthan,23.509113306655813,74.39584186470597
Ratlam,Madhya Pradesh,23.504176803527734,75.0901344342951,Chittaurgarh,Rajasthan,24.61773967171041,74.77049342451434
Ratlam,Madhya Pradesh,23.504176803527734,75.0901344342951,Jhalawar,Rajasthan,24.333123599201443,76.19371570155248
Rewa,Madhya Pradesh,24.758170490892553,81.58150736586973,Satna,Madhya Pradesh,24.536060990548417,80.82548752977212
Rewa,Madhya Pradesh,24.758170490892553,81.58150736586973,Sidhi,Madhya Pradesh,24.220023349741563,82.14798307213476
Rewa,Madhya Pradesh,24.758170490892553,81.58150736586973,Allahabad,Uttar Pradesh,25.299888574258187,81.96480868683729
Rewa,Madhya Pradesh,24.758170490892553,81.58150736586973,Chitrakoot,Uttar Pradesh,25.20893582513079,81.08126404645769
Rewa,Madhya Pradesh,24.758170490892553,81.58150736586973,Mirzapur,Uttar Pradesh,24.987832665626005,82.6108876817457
Sagar,Madhya Pradesh,23.851919073593493,78.75275380176448,Vidisha,Madhya Pradesh,23.89694193906194,77.80824360925288
Sagar,Madhya Pradesh,23.851919073593493,78.75275380176448,Lalitpur,Uttar Pradesh,24.65798799206606,78.55536209547056
Satna,Madhya Pradesh,24.536060990548417,80.82548752977212,Shahdol,Madhya Pradesh,23.463278039726152,81.43297485309768
Satna,Madhya Pradesh,24.536060990548417,80.82548752977212,Sidhi,Madhya Pradesh,24.220023349741563,82.14798307213476
Satna,Madhya Pradesh,24.536060990548417,80.82548752977212,Banda,Uttar Pradesh,25.471200219519297,80.55262669046151
Satna,Madhya Pradesh,24.536060990548417,80.82548752977212,Chitrakoot,Uttar Pradesh,25.20893582513079,81.08126404645769
Sehore,Madhya Pradesh,22.99478219693508,77.12512132971435,Shajapur,Madhya Pradesh,23.583564990223678,76.34307501387278
Seoni,Madhya Pradesh,22.317319749142403,79.68391716837849,Nagpur,Maharashtra,21.17693580265377,79.0820406487999
